#{"t_start": 1760019223.6267493, "env_id": "None"}
r,l,t
3803.941483,252,3515.449897
1655.802713,31,3515.978472
4632.330003,252,3519.132781
11180.249804,109,3520.565456
5213.459983,252,3523.633647
10717.683795,89,3524.956313
5672.061912,120,3526.563425
11403.218326,111,3528.031871
4728.609988,252,3531.342561
10762.315799,92,3532.61631
4923.771508,252,3535.743806
4390.174218,252,3538.984601
11055.559279,106,3540.40939
4644.697059,252,3543.594009
4263.213997,252,3546.866386
11121.554031,101,3548.277671
11433.906568,193,3550.728746
11347.069992,101,3552.311614
5241.455406,252,3555.486204
11298.246874,112,3556.986094
4813.344584,252,3560.268898
4707.356372,252,3563.759929
3360.563231,252,3566.992698
4576.367963,252,3570.145765
11546.908875,123,3571.883416
5215.789822,252,3575.100714
3315.79628,252,3578.36877
5142.019441,252,3581.568595
11518.72152,168,3583.870606
11241.997073,203,3586.539694
4935.826219,252,3589.750229
11645.200111,178,3592.552062
5479.161091,252,3595.785497
10917.903012,89,3597.048914
5264.672796,252,3600.248608
11496.443675,120,3601.863803
10591.028553,92,3603.176732
11116.709972,91,3604.507623
10648.193225,88,3605.773945
11117.732514,108,3607.293822
3885.089225,252,3610.58286
4816.258293,252,3613.861016
4098.03743,252,3617.049959
10984.781262,120,3618.726804
4733.102266,252,3621.880888
4811.153825,252,3625.685099
11756.957756,177,3627.977496
4505.064969,252,3631.203318
11449.983173,177,3633.542714
11326.120446,116,3635.118398
5164.304884,252,3638.367992
11893.762519,165,3640.539236
4334.845601,252,3643.818018
5019.072209,252,3647.076122
3832.984131,252,3650.203279
3596.252,252,3653.570021
5530.805777,252,3657.087587
5537.512937,252,3660.325159
12188.076614,146,3662.248261
11433.570079,126,3664.002532
6146.351803,252,3667.168258
11120.327037,98,3668.552613
5240.22797,252,3671.827782
10687.143875,91,3673.232198
4478.606928,252,3676.424009
4577.302632,252,3679.687588
10356.617913,80,3680.814191
12195.773612,160,3682.894892
10364.138699,232,3686.324781
1686.333091,252,3689.577068
11571.99889,121,3691.297641
4743.204443,252,3694.474732
11306.374289,106,3695.943575
4723.860867,252,3699.278247
10874.331936,119,3700.875823
9618.211166,250,3704.244602
5468.000855,252,3707.398582
1771.918992,252,3710.721599
11088.997287,104,3712.158437
5230.18569,252,3715.494658
6243.511007,129,3717.574999
11265.582629,116,3719.094822
3584.771149,252,3722.101784
3140.352767,252,3725.230377
11358.307827,115,3726.77928
11344.451088,119,3728.307803
10970.265988,216,3731.157154
4321.915704,252,3734.269366
4303.74409,252,3737.401919
4608.995286,252,3740.43873
5258.313711,252,3743.635972
11325.149753,113,3745.107884
4637.223535,252,3748.297348
5257.889884,252,3751.433439
11136.391844,93,3752.661921
11458.811554,101,3754.068333
10758.370959,225,3756.978466
11046.668285,94,3758.318863
4417.284481,252,3761.654207
2848.50389,252,3764.923689
11660.442717,124,3766.577163
11899.083775,140,3768.433976
11425.177819,208,3771.161498
3913.370631,252,3774.352892
3273.006978,252,3777.745456
4646.236497,104,3779.45733
5238.305109,252,3782.71944
10526.027413,82,3783.858083
3879.323813,252,3787.090538
5415.431706,252,3790.485763
11371.682243,208,3793.152749
4861.565934,252,3796.433861
11705.672751,149,3798.42799
5061.157396,252,3801.684462
11777.396827,146,3803.574818
5676.931329,252,3806.776898
4703.52528,252,3810.443651
12064.475924,159,3812.527843
11911.071537,144,3814.451952
11676.419524,184,3816.854962
10826.068492,93,3818.1407
4483.329859,252,3821.455978
-8435.063898,236,3824.498644
5172.95205,252,3827.704099
3047.053238,252,3831.02106
4488.300383,215,3833.777791
5831.499742,252,3837.038505
4872.588218,252,3840.45533
11808.051788,170,3842.867769
11779.288576,118,3844.444764
11067.629947,111,3845.939133
3961.313181,252,3849.145501
5439.917018,219,3851.962182
5635.4268,252,3855.26281
12050.347106,135,3857.058644
10804.934209,216,3859.812863
10992.452567,217,3862.696808
4627.108985,252,3865.847489
3085.824125,252,3869.148964
11756.089125,169,3871.63892
4695.352986,252,3874.972194
6056.152277,252,3878.155229
11878.570659,136,3879.984196
4807.703406,252,3883.238977
3626.136981,252,3886.510972
5275.196413,252,3889.815837
11661.332521,191,3892.282203
3857.82907,252,3895.494413
11901.426051,181,3897.844969
11425.929423,166,3899.952647
11835.122662,143,3902.043748
11179.134911,204,3904.810801
11324.027503,129,3906.518089
4860.69904,252,3909.779029
4064.417642,252,3912.916785
2647.284456,252,3916.174393
4016.560153,252,3919.417941
12057.714245,177,3921.78796
4574.43099,252,3925.007155
3706.946307,252,3928.255677
11265.383016,218,3931.065796
10271.904125,248,3934.730965
11377.522215,113,3936.296998
12115.257998,157,3938.355311
4529.411791,252,3941.618419
11543.919801,217,3944.371687
11204.19857,224,3947.268325
10582.87136,245,3950.499437
3746.270974,252,3953.75801
11209.620566,222,3956.552099
4742.773996,252,3959.805679
5279.546819,252,3962.947033
12294.195424,151,3965.400072
11194.510126,235,3968.409126
5527.298182,252,3971.595052
11659.849591,185,3974.113133
5302.294741,252,3977.271248
11469.634413,138,3979.143992
5520.722086,252,3982.331182
5731.291182,216,3985.215796
4818.642449,252,3988.408739
11393.159282,113,3989.98879
4057.211011,252,3993.202718
3802.871806,252,3996.860954
2887.111646,252,4000.164186
11487.007124,156,4002.202068
5657.812116,252,4005.435805
5350.119866,252,4008.558732
5829.468008,252,4011.815374
3804.624383,252,4014.936573
3773.08928,252,4018.329616
11138.455976,208,4020.990737
10881.206919,93,4022.278835
4751.370874,252,4025.528482
10898.930164,221,4028.742357
5675.558848,201,4031.382781
11487.4989,111,4032.898572
4922.10912,252,4036.110005
11771.494155,177,4038.454443
5629.62535,252,4041.626479
3710.590785,252,4044.864901
10801.396896,97,4046.225908
4124.549051,252,4049.567873
4765.570438,252,4052.801417
11739.250106,174,4055.064061
3735.436585,252,4058.739856
10396.23401,81,4059.902049
11419.740543,123,4061.514988
10460.309166,85,4062.702066
5475.815726,98,4064.086163
4292.752203,252,4067.387266
11623.777846,112,4068.916675
11856.844501,133,4070.710239
11552.47887,115,4072.44377
4477.603473,252,4075.597183
5909.090147,252,4078.837981
2814.521637,66,4079.828396
11509.076229,198,4082.315078
11593.404753,138,4084.116692
10935.552976,95,4085.515531
11921.809766,141,4087.373262
11258.399527,119,4089.366156
4542.344377,252,4092.674934
3597.45521,145,4094.623938
5906.376212,171,4096.825718
4403.448654,252,4100.157844
11039.040343,217,4102.909238
11439.744287,112,4104.418179
5601.279074,252,4107.638519
4666.817665,252,4110.870723
4870.184351,252,4114.114237
4930.633664,252,4117.355796
5951.067864,252,4121.019129
11583.133474,146,4122.956281
4381.06586,252,4126.239701
11640.304394,173,4128.480768
5090.138487,252,4131.933705
4903.511411,252,4135.139872
11015.641501,102,4136.539358
11260.24342,111,4138.086146
5379.819045,252,4141.189117
4459.44251,252,4144.493203
5945.135722,252,4147.722061
6169.163503,252,4151.398396
5515.483619,252,4154.552426
5508.891647,92,4155.848988
11672.714641,133,4157.695256
3814.880561,252,4160.924917
3818.470656,252,4164.34101
2317.674016,252,4167.542609
11513.91584,118,4169.193663
11655.163736,134,4171.027186
5269.518498,252,4174.202814
4472.200806,139,4176.023882
11551.357895,178,4178.427776
11620.955605,114,4179.982464
11521.631071,125,4181.895499
11741.199935,181,4184.373117
11301.244989,109,4185.851664
4915.099844,252,4189.015332
3410.096467,252,4192.420656
11126.805911,104,4193.875816
5041.978611,252,4197.03396
4647.67501,135,4198.958766
11839.53387,149,4200.921389
4961.357193,252,4204.157393
11784.823692,148,4206.16198
11943.847149,140,4207.988561
11600.216749,119,4209.609495
11518.910458,129,4211.400607
1994.875496,37,4212.114231
12141.016767,153,4214.605227
11444.378119,191,4217.042535
11452.4471,117,4218.693157
2735.925637,252,4221.924682
4479.277763,252,4225.168955
1916.226963,36,4225.772772
3987.194578,252,4228.92338
4441.457947,252,4232.158958
5263.386379,252,4235.288627
11446.61907,193,4237.848357
2263.412074,252,4241.071095
11918.807497,148,4243.078612
11538.970606,113,4245.13452
11316.376657,103,4246.532334
11735.528045,190,4249.006124
11452.167308,110,4250.508183
2413.876445,252,4253.783837
12139.898438,153,4255.76464
5327.426316,252,4259.024085
11584.734785,119,4260.63084
4500.93968,252,4263.860093
11754.865512,161,4266.019261
4530.495902,252,4269.189195
11946.366357,195,4271.896522
4616.2976,252,4275.459784
11601.167547,199,4278.1313
3879.146772,252,4281.352239
4985.350368,252,4284.617431
3925.353397,252,4287.801046
4431.75788,252,4290.993831
6120.956261,169,4293.19545
11796.677196,142,4295.083833
12163.994307,165,4297.298218
12213.964023,149,4299.291174
3669.795753,252,4302.508079
5428.612142,252,4306.144032
5343.215109,252,4309.490755
4671.286042,252,4312.750412
3799.701091,252,4315.905957
11388.659792,205,4318.597398
11406.617004,116,4320.17127
11724.411146,190,4322.64838
10324.241323,81,4323.877042
11718.858948,115,4325.431569
10921.561135,224,4328.245745
2364.628422,252,4331.593457
12152.899256,143,4333.610638
3860.610608,252,4337.08049
11230.997162,113,4338.791969
11491.442115,128,4340.526496
11630.543452,158,4342.60453
11441.255522,171,4344.912202
3134.15435,252,4348.135826
3818.216782,252,4351.44453
4694.124026,252,4354.621872
10558.796107,90,4355.885661
4421.146748,206,4358.622536
1903.077154,35,4359.212926
5270.091193,252,4362.465343
4378.852222,252,4365.689323
11692.785439,190,4368.530102
3016.728093,252,4371.757586
2670.918015,252,4374.975438
5093.813314,252,4378.1961
11610.449747,129,4379.900452
11320.087667,109,4381.373296
4315.02522,252,4384.661977
2785.939457,64,4385.635859
4327.839794,252,4388.800404
11663.778648,124,4390.649939
11775.745972,136,4392.451383
6229.158515,252,4395.64661
4346.359788,248,4399.082383
4129.353389,252,4402.363683
5283.142748,115,4404.002321
3641.362512,79,4405.126087
11770.516925,129,4406.814822
11419.858513,105,4408.250322
11548.200316,210,4410.969216
1999.679964,38,4411.630001
4625.155942,252,4414.814791
11740.234321,187,4417.473173
11715.86736,175,4419.747463
5754.055615,252,4422.89073
4679.90573,252,4426.118829
11502.398714,121,4427.743022
3979.414166,252,4431.385942
5130.408328,252,4434.555553
4598.991644,168,4436.786642
5057.445539,252,4439.926529
11581.669728,107,4441.387124
11887.555579,117,4443.024377
4376.116759,252,4446.286735
3914.645878,252,4449.562649
3839.115979,252,4452.747483
3481.858243,252,4456.032818
-913.376955,2,4456.227319
11787.890508,194,4458.718398
12330.668125,174,4461.330932
6317.407422,252,4464.600045
4601.629078,252,4467.74634
3155.556853,252,4471.031461
5422.189124,252,4474.227038
4472.169618,252,4477.477377
11997.417368,147,4479.496986
11990.423157,171,4481.688146
11108.131132,94,4483.079721
11393.144184,110,4484.558458
11971.479641,138,4486.37304
11671.424637,186,4488.799176
3512.168397,240,4492.237713
12095.623089,137,4494.065397
11593.870321,186,4496.483191
11800.723999,169,4498.665373
11979.930339,186,4501.044955
3751.964557,252,4504.44295
10811.409465,232,4507.353967
5881.834176,252,4510.576115
4696.189472,96,4511.915993
11574.451843,158,4513.955154
10119.064796,236,4516.998463
5872.083204,252,4520.189139
11193.548587,102,4521.696347
11531.180207,134,4523.845036
4958.348541,252,4526.98468
12035.750329,178,4529.380359
4161.869248,174,4531.63873
3164.169304,56,4532.610453
11942.78274,209,4535.252853
3655.022132,252,4538.505883
3093.388027,252,4541.711378
11756.194878,122,4543.403596
4063.776833,252,4546.516357
3901.40031,228,4549.466851
11376.20112,189,4551.934756
4979.646681,252,4555.615623
11569.09142,113,4557.123246
10944.939681,98,4558.461637
11912.385044,149,4560.497015
12143.116914,136,4562.347394
4450.788345,252,4565.547946
11790.205551,176,4567.84213
3917.699237,76,4568.976049
3914.171606,252,4572.147113
10362.783308,227,4575.071895
4698.693248,252,4578.297164
11633.063415,182,4580.598566
4305.250974,91,4581.931482
11354.775541,117,4583.75957
11422.999465,124,4585.590974
11631.859335,126,4587.403627
5289.68565,252,4590.620003
11095.568129,209,4593.271684
5372.139975,96,4594.60445
12176.708445,182,4597.014239
11206.862955,146,4598.959094
12046.512831,121,4600.56551
4061.733581,252,4603.85112
10977.983385,219,4606.628919
4887.543265,252,4609.863016
5800.427031,252,4613.031706
10591.111287,92,4614.678066
5003.605775,252,4618.005759
11703.332374,201,4620.607206
11324.061472,113,4622.252506
11572.673365,158,4624.32557
11104.183481,100,4625.698652
10798.755621,95,4626.997903
11467.280003,108,4628.535788
11871.937466,156,4630.623462
3689.771015,252,4633.881506
11737.794223,118,4635.56324
11454.905932,107,4637.01255
10541.776571,236,4640.139307
4300.548579,252,4643.434089
4599.955646,252,4647.037513
12097.858034,172,4649.360365
10745.147721,219,4652.15474
4603.489182,252,4655.39138
4554.867157,252,4658.545924
12109.904246,178,4660.851003
5677.702153,252,4664.087534
11368.762704,135,4665.863252
12086.267979,180,4668.317455
5040.26564,252,4671.589156
11775.399447,118,4673.170774
11674.55578,173,4675.865688
4189.200872,252,4679.100632
4696.152844,75,4680.189053
11655.790349,139,4682.12531
11389.017956,174,4684.372708
3324.848616,252,4687.533333
4457.596293,252,4690.704518
10378.451287,216,4693.421159
11813.898441,157,4695.547284
11805.310261,117,4697.108323
4371.474523,252,4700.472843
5004.355849,252,4703.719212
4076.412757,173,4706.163824
2366.84342,252,4709.626678
4884.003813,252,4712.816018
5724.791893,252,4716.045978
5092.562548,252,4719.255134
5149.940244,252,4722.495363
4499.793345,77,4723.615346
11282.586367,106,4725.054658
5345.095325,252,4728.25205
11338.87103,141,4730.212847
11758.827245,159,4732.264749
11252.24488,120,4733.858798
11678.202189,177,4736.189914
11594.680979,189,4738.98331
5011.961567,252,4742.183015
2470.320962,252,4745.41649
11943.922234,138,4747.248979
12266.491023,190,4749.723936
11929.002034,128,4751.437437
10918.382373,230,4754.465772
4362.791306,252,4757.588413
5293.690681,88,4758.91857
10886.18673,96,4760.246109
4471.757228,99,4761.66169
11652.990107,124,4763.316188
5400.612613,252,4766.446566
11706.775772,154,4768.947739
11508.950317,130,4770.760671
11445.661158,188,4773.160524
4611.902152,98,4774.582441
1726.264274,252,4777.774962
4154.171743,135,4779.599533
3886.871496,252,4782.980326
11943.033689,185,4785.37341
11521.432684,115,4786.921427
11269.606465,210,4789.624801
3597.014945,252,4792.807065
4798.13735,252,4796.071473
11537.654274,123,4797.696065
4920.504089,252,4801.520226
5462.111552,98,4802.875226
4322.023696,107,4804.312536
11760.67359,133,4806.082851
4733.076935,252,4809.345172
4240.983358,210,4812.130114
4588.144139,252,4815.411515
11592.490651,121,4817.058987
12154.914038,139,4818.891903
3211.811507,240,4822.007939
11531.6664,145,4823.926041
3847.089512,252,4827.207358
11629.918675,120,4828.800021
11630.665006,128,4830.779874
1980.228526,252,4834.197451
5839.289298,252,4837.362684
11349.458118,214,4840.2647
4936.633848,252,4843.479077
11345.438954,109,4844.997637
5302.758467,252,4848.236235
3901.367251,252,4851.466491
12043.12766,136,4853.269512
11558.457129,200,4855.879033
11984.613298,146,4857.801725
2866.326157,50,4858.595942
2893.602295,53,4859.399833
11852.299468,144,4861.555398
2583.080302,252,4864.943216
11646.393885,121,4866.666563
4989.559796,252,4869.929846
3909.92476,252,4873.144546
11975.323472,152,4875.190343
4117.196469,92,4876.466275
10895.704237,97,4877.782689
11674.526937,198,4880.306642
12104.299314,158,4882.453863
3353.553294,252,4885.636495
2487.91743,45,4886.364603
2690.542766,252,4889.662587
11781.15779,129,4891.499308
4718.498813,252,4895.167767
5786.506089,252,4898.331991
3924.690012,86,4899.559851
10363.343608,248,4902.725524
3113.733747,252,4905.88076
11138.985426,222,4908.809474
11666.467391,176,4911.100927
4797.942286,252,4914.404396
11234.289354,209,4917.035658
10713.717968,240,4920.137932
3036.070272,252,4923.658377
11454.659648,122,4925.479418
4947.054246,252,4928.681194
3723.427732,185,4931.049179
772.58769,25,4931.508305
11707.794005,152,4933.514985
5146.433201,140,4935.472159
-10942.039892,252,4938.681523
3929.869637,252,4941.993588
4357.494752,252,4945.194275
12138.466502,151,4947.274422
4039.431794,252,4950.451605
3172.609407,252,4953.915934
4675.280799,252,4957.428342
4694.832503,252,4960.67878
11071.732096,99,4962.026504
11799.215605,167,4964.208335
5030.779728,252,4967.415212
4705.871521,252,4970.622662
11624.004564,131,4972.357685
4955.910655,236,4975.415306
3293.717762,252,4978.60969
11718.655255,156,4980.746738
5782.834096,252,4983.895162
3810.911427,204,4987.105803
11364.244312,214,4989.827958
12136.965699,159,4991.909468
11604.026833,122,4993.599591
11037.908052,221,4996.382205
5935.923944,252,4999.621164
3437.465069,252,5002.833181
11441.669297,196,5005.317991
4175.852113,252,5008.611288
5009.795017,165,5010.788529
10968.144242,105,5012.209196
3435.854023,252,5015.635416
11585.641574,126,5017.695419
12036.551623,162,5019.898605
5282.062876,252,5023.053957
4260.861948,252,5026.287861
11921.293062,170,5028.507427
6141.907279,252,5031.660262
3447.3188,252,5034.954581
3357.582827,252,5038.095283
3154.677094,252,5041.309633
3930.904669,252,5044.575178
11001.544208,228,5047.904305
2890.100034,252,5051.240172
3955.521168,252,5054.572143
4847.987395,252,5057.713686
11924.385735,160,5059.901736
4204.897507,252,5063.068658
12051.944187,141,5064.941476
10406.80393,239,5068.02893
12058.919306,148,5069.978028
10478.426568,241,5073.122279
4905.951837,252,5076.258933
12068.68683,146,5078.354837
3648.081748,252,5081.854011
4646.365232,252,5085.161311
10980.615305,204,5087.738359
5808.856953,252,5090.837924
4703.341906,252,5094.109086
12128.581011,128,5095.82063
11903.282071,157,5097.936633
4742.333651,252,5101.069005
11585.237459,204,5103.692999
11772.965058,139,5105.602213
11796.718682,164,5107.766059
4433.785025,174,5110.373002
5896.029357,252,5113.805942
6183.184173,252,5116.957728
6004.286854,252,5120.125047
11883.955256,136,5121.937676
4808.272963,252,5125.148942
11961.437424,156,5127.177154
10963.89771,235,5130.141523
11032.549032,226,5133.047262
4349.285009,252,5136.18675
4508.136809,252,5139.351109
12092.292359,158,5141.864323
4332.211745,252,5145.15568
3899.011406,252,5148.232661
4103.546233,252,5151.490949
5446.082719,252,5154.657326
3735.270788,168,5156.904304
11778.563423,142,5158.768925
3791.895701,252,5161.903176
12026.294675,144,5163.917947
11800.098678,126,5165.594117
11679.848166,116,5167.157343
11693.633733,155,5169.133698
4057.688695,252,5172.990382
11908.011632,170,5175.199465
4375.382962,252,5178.523601
5164.852775,252,5181.671449
5885.932478,252,5184.867641
3810.098062,252,5188.036954
3073.233424,252,5191.353316
3032.71079,252,5194.636788
6067.368115,252,5197.874592
3558.748138,252,5201.058
5528.139267,252,5204.858673
4803.761958,252,5208.014301
11537.823349,124,5209.751583
11215.111784,208,5212.360794
11590.578522,163,5214.425533
3577.023099,252,5217.664546
10087.598133,243,5220.714077
4204.357372,252,5223.967706
4712.418256,252,5227.129254
4665.335265,252,5230.370049
4301.691959,70,5231.419948
4273.332365,252,5235.111736
10865.207118,96,5236.481814
10283.000297,247,5239.608023
4263.44466,252,5242.83792
11880.01408,184,5245.180928
11467.928184,200,5247.711595
3399.000592,252,5250.976592
11937.584641,147,5252.931309
2913.844615,252,5256.25989
3896.241214,252,5259.456345
3671.978908,198,5262.163523
5312.553053,252,5265.83989
5309.347068,252,5269.107108
11764.740568,128,5270.842719
10660.686749,228,5273.743606
11654.407572,167,5275.986002
11790.2652,163,5278.080252
11668.421583,194,5280.534432
3703.977419,252,5283.803579
5411.312588,252,5286.940879
4815.492289,252,5290.180713
4323.177978,252,5293.346807
3929.927563,252,5297.143846
9869.388208,246,5300.200517
11588.997036,187,5302.660986
11695.237667,213,5305.342616
3446.736999,252,5308.635894
5030.254959,252,5311.847497
6048.91453,252,5315.079092
3938.265457,252,5318.304898
5025.183572,252,5321.516534
4678.62475,252,5324.722133
11699.415722,159,5327.251003
11893.48201,134,5329.118898
12039.555085,144,5331.012512
10664.687073,234,5334.066041
11724.016775,138,5335.882651
10646.684826,239,5338.881202
4842.576295,252,5342.137192
11812.751547,127,5343.841377
3483.227805,252,5347.089695
11760.71539,139,5348.888614
5807.431854,252,5351.994067
3479.81343,252,5355.395077
11465.148262,121,5357.033978
3947.279933,71,5358.325576
5649.575806,252,5361.747511
3947.674979,252,5364.941632
9715.335183,246,5368.134918
5263.159673,177,5370.445439
3957.660743,146,5372.440542
11920.918933,127,5374.237155
11040.183418,230,5377.12807
3720.775681,252,5380.41424
5548.386838,252,5383.684288
5195.385234,252,5386.862303
11261.76444,195,5389.806586
11473.343139,120,5391.425134
11341.325171,189,5393.949921
11969.04343,176,5396.221304
4133.475167,252,5399.467129
5842.08581,252,5402.630574
3279.377184,247,5405.829119
5859.25537,252,5409.000421
12049.083836,132,5410.772571
12063.34678,162,5413.078821
11588.866325,175,5415.336861
3468.40083,110,5416.874125
5635.815682,252,5420.423882
11043.232888,212,5423.207353
4350.671806,252,5426.464727
3473.97294,252,5429.631745
4654.531761,252,5432.879363
2938.836174,252,5436.068491
11770.689887,200,5438.705333
2245.687492,242,5441.77181
5199.411003,252,5445.119388
5830.817284,252,5448.319877
4804.427437,129,5450.04677
3952.399426,164,5452.7487
4305.321802,252,5455.935143
5257.283023,252,5459.135381
11003.900229,213,5461.845722
3713.69381,252,5465.099885
5611.514993,252,5468.341349
2628.661843,236,5471.44483
5420.444514,252,5474.53478
5495.158886,252,5477.866672
11139.425523,100,5479.252558
5502.850408,252,5482.785249
11498.210629,119,5484.421542
4720.951618,182,5486.866488
4215.615947,252,5490.009222
4451.180663,252,5493.250681
3870.291139,252,5496.433727
11079.110441,107,5497.949223
5363.320277,252,5501.110979
11434.773215,218,5504.035393
3796.165103,252,5507.320772
5622.025993,252,5510.541234
4319.934239,252,5514.127063
11681.905409,163,5516.235547
3023.392243,83,5517.51476
3108.176118,252,5520.748403
3454.28288,252,5523.981959
11202.379901,214,5526.679117
11936.375893,129,5528.367704
11892.306554,132,5530.128422
3124.642054,252,5533.494726
5519.009079,252,5536.636383
11870.511735,177,5539.012627
11502.740058,209,5541.639315
